species,parent1,parent2,offspring,prob
rose,rrYyWwSs,RRYywwSS,RryywwSs,0.0625
rose,rrYyWwSS,RRYywwSS,RrYyWwSS,0.25
rose,rrYyWwSS,RRYywwSS,RrYywwSS,0.25
rose,rrYyWwSS,RRYywwSS,RrYYWwSS,0.125
rose,rrYyWwSS,RRYywwSS,RrYYwwSS,0.125
rose,rrYyWwSS,RRYywwSS,RryyWwSS,0.125
rose,rrYyWwSS,RRYywwSS,RryywwSS,0.125
rose,rrYyWWss,RRYywwSS,RrYyWwSs,0.5
rose,rrYyWWss,RRYywwSS,RrYYWwSs,0.25
rose,rrYyWWss,RRYywwSS,RryyWwSs,0.25
rose,rrYyWWSs,RRYywwSS,RrYyWwSS,0.25
rose,rrYyWWSs,RRYywwSS,RrYyWwSs,0.25
rose,rrYyWWSs,RRYywwSS,RrYYWwSS,0.125
rose,rrYyWWSs,RRYywwSS,RrYYWwSs,0.125
rose,rrYyWWSs,RRYywwSS,RryyWwSS,0.125
rose,rrYyWWSs,RRYywwSS,RryyWwSs,0.125
rose,rrYyWWSS,RRYywwSS,RrYyWwSS,0.5
rose,rrYyWWSS,RRYywwSS,RrYYWwSS,0.25
rose,rrYyWWSS,RRYywwSS,RryyWwSS,0.25
rose,rrYYwwss,RRYywwSS,RrYYwwSs,0.5
rose,rrYYwwss,RRYywwSS,RrYywwSs,0.5
rose,rrYYwwSs,RRYywwSS,RrYYwwSS,0.25
rose,rrYYwwSs,RRYywwSS,RrYYwwSs,0.25
rose,rrYYwwSs,RRYywwSS,RrYywwSS,0.25
rose,rrYYwwSs,RRYywwSS,RrYywwSs,0.25
rose,rrYYwwSS,RRYywwSS,RrYYwwSS,0.5
rose,rrYYwwSS,RRYywwSS,RrYywwSS,0.5
rose,rrYYWwss,RRYywwSS,RrYYWwSs,0.25
rose,rrYYWwss,RRYywwSS,RrYYwwSs,0.25
rose,rrYYWwss,RRYywwSS,RrYyWwSs,0.25
rose,rrYYWwss,RRYywwSS,RrYywwSs,0.25
rose,rrYYWwSs,RRYywwSS,RrYYWwSS,0.125
rose,rrYYWwSs,RRYywwSS,RrYYWwSs,0.125
rose,rrYYWwSs,RRYywwSS,RrYYwwSS,0.125
rose,rrYYWwSs,RRYywwSS,RrYYwwSs,0.125
rose,rrYYWwSs,RRYywwSS,RrYyWwSS,0.125
rose,rrYYWwSs,RRYywwSS,RrYyWwSs,0.125
rose,rrYYWwSs,RRYywwSS,RrYywwSS,0.125
rose,rrYYWwSs,RRYywwSS,RrYywwSs,0.125
rose,rrYYWwSS,RRYywwSS,RrYYWwSS,0.25
rose,rrYYWwSS,RRYywwSS,RrYYwwSS,0.25
rose,rrYYWwSS,RRYywwSS,RrYyWwSS,0.25
rose,rrYYWwSS,RRYywwSS,RrYywwSS,0.25
rose,rrYYWWss,RRYywwSS,RrYYWwSs,0.5
rose,rrYYWWss,RRYywwSS,RrYyWwSs,0.5
rose,rrYYWWSs,RRYywwSS,RrYYWwSS,0.25
rose,rrYYWWSs,RRYywwSS,RrYYWwSs,0.25
rose,rrYYWWSs,RRYywwSS,RrYyWwSS,0.25
rose,rrYYWWSs,RRYywwSS,RrYyWwSs,0.25
rose,rrYYWWSS,RRYywwSS,RrYYWwSS,0.5
rose,rrYYWWSS,RRYywwSS,RrYyWwSS,0.5
rose,Rryywwss,RRYywwSS,RRYywwSs,0.25
rose,Rryywwss,RRYywwSS,RRyywwSs,0.25
rose,Rryywwss,RRYywwSS,RrYywwSs,0.25
rose,Rryywwss,RRYywwSS,RryywwSs,0.25
rose,RryywwSs,RRYywwSS,RRYywwSS,0.125
rose,RryywwSs,RRYywwSS,RRYywwSs,0.125
rose,RryywwSs,RRYywwSS,RRyywwSS,0.125
rose,RryywwSs,RRYywwSS,RRyywwSs,0.125
rose,RryywwSs,RRYywwSS,RrYywwSS,0.125
rose,RryywwSs,RRYywwSS,RrYywwSs,0.125
rose,RryywwSs,RRYywwSS,RryywwSS,0.125
rose,RryywwSs,RRYywwSS,RryywwSs,0.125
rose,RryywwSS,RRYywwSS,RRYywwSS,0.25
rose,RryywwSS,RRYywwSS,RRyywwSS,0.25
rose,RryywwSS,RRYywwSS,RrYywwSS,0.25
rose,RryywwSS,RRYywwSS,RryywwSS,0.25
rose,RryyWwss,RRYywwSS,RRYyWwSs,0.125
rose,RryyWwss,RRYywwSS,RRYywwSs,0.125
rose,RryyWwss,RRYywwSS,RRyyWwSs,0.125
rose,RryyWwss,RRYywwSS,RRyywwSs,0.125
rose,RryyWwss,RRYywwSS,RrYyWwSs,0.125
rose,RryyWwss,RRYywwSS,RrYywwSs,0.125
rose,RryyWwss,RRYywwSS,RryyWwSs,0.125
rose,RryyWwss,RRYywwSS,RryywwSs,0.125
rose,RryyWwSs,RRYywwSS,RRYyWwSS,0.0625
rose,RryyWwSs,RRYywwSS,RRYyWwSs,0.0625
rose,RryyWwSs,RRYywwSS,RRYywwSS,0.0625
rose,RryyWwSs,RRYywwSS,RRYywwSs,0.0625
rose,RryyWwSs,RRYywwSS,RRyyWwSS,0.0625
rose,RryyWwSs,RRYywwSS,RRyyWwSs,0.0625
rose,RryyWwSs,RRYywwSS,RRyywwSS,0.0625
rose,RryyWwSs,RRYywwSS,RRyywwSs,0.0625
rose,RryyWwSs,RRYywwSS,RrYyWwSS,0.0625
rose,RryyWwSs,RRYywwSS,RrYyWwSs,0.0625
rose,RryyWwSs,RRYywwSS,RrYywwSS,0.0625
rose,RryyWwSs,RRYywwSS,RrYywwSs,0.0625
rose,RryyWwSs,RRYywwSS,RryyWwSS,0.0625
rose,RryyWwSs,RRYywwSS,RryyWwSs,0.0625
rose,RryyWwSs,RRYywwSS,RryywwSS,0.0625
rose,RryyWwSs,RRYywwSS,RryywwSs,0.0625
rose,RryyWwSS,RRYywwSS,RRYyWwSS,0.125
rose,RryyWwSS,RRYywwSS,RRYywwSS,0.125
rose,RryyWwSS,RRYywwSS,RRyyWwSS,0.125
rose,RryyWwSS,RRYywwSS,RRyywwSS,0.125
rose,RryyWwSS,RRYywwSS,RrYyWwSS,0.125
rose,RryyWwSS,RRYywwSS,RrYywwSS,0.125
rose,RryyWwSS,RRYywwSS,RryyWwSS,0.125
rose,RryyWwSS,RRYywwSS,RryywwSS,0.125
rose,RryyWWss,RRYywwSS,RRYyWwSs,0.25
rose,RryyWWss,RRYywwSS,RRyyWwSs,0.25
rose,RryyWWss,RRYywwSS,RrYyWwSs,0.25
rose,RryyWWss,RRYywwSS,RryyWwSs,0.25
rose,RryyWWSs,RRYywwSS,RRYyWwSS,0.125
rose,RryyWWSs,RRYywwSS,RRYyWwSs,0.125
rose,RryyWWSs,RRYywwSS,RRyyWwSS,0.125
rose,RryyWWSs,RRYywwSS,RRyyWwSs,0.125
rose,RryyWWSs,RRYywwSS,RrYyWwSS,0.125
rose,RryyWWSs,RRYywwSS,RrYyWwSs,0.125
rose,RryyWWSs,RRYywwSS,RryyWwSS,0.125
rose,RryyWWSs,RRYywwSS,RryyWwSs,0.125
rose,RryyWWSS,RRYywwSS,RRYyWwSS,0.25
rose,RryyWWSS,RRYywwSS,RRyyWwSS,0.25
rose,RryyWWSS,RRYywwSS,RrYyWwSS,0.25
rose,RryyWWSS,RRYywwSS,RryyWwSS,0.25
rose,RrYywwss,RRYywwSS,RRYywwSs,0.25
rose,RrYywwss,RRYywwSS,RrYywwSs,0.25
rose,RrYywwss,RRYywwSS,RRYYwwSs,0.125
rose,RrYywwss,RRYywwSS,RRyywwSs,0.125
rose,RrYywwss,RRYywwSS,RrYYwwSs,0.125
rose,RrYywwss,RRYywwSS,RryywwSs,0.125
rose,RrYywwSs,RRYywwSS,RRYywwSS,0.125
rose,RrYywwSs,RRYywwSS,RRYywwSs,0.125
rose,RrYywwSs,RRYywwSS,RrYywwSS,0.125
rose,RrYywwSs,RRYywwSS,RrYywwSs,0.125
rose,RrYywwSs,RRYywwSS,RRYYwwSS,0.0625
rose,RrYywwSs,RRYywwSS,RRYYwwSs,0.0625
rose,RrYywwSs,RRYywwSS,RRyywwSS,0.0625
rose,RrYywwSs,RRYywwSS,RRyywwSs,0.0625
rose,RrYywwSs,RRYywwSS,RrYYwwSS,0.0625
rose,RrYywwSs,RRYywwSS,RrYYwwSs,0.0625
rose,RrYywwSs,RRYywwSS,RryywwSS,0.0625
rose,RrYywwSs,RRYywwSS,RryywwSs,0.0625
rose,RrYywwSS,RRYywwSS,RRYywwSS,0.25
rose,RrYywwSS,RRYywwSS,RrYywwSS,0.25
rose,RrYywwSS,RRYywwSS,RRYYwwSS,0.125
rose,RrYywwSS,RRYywwSS,RRyywwSS,0.125
rose,RrYywwSS,RRYywwSS,RrYYwwSS,0.125
rose,RrYywwSS,RRYywwSS,RryywwSS,0.125
rose,RrYyWwss,RRYywwSS,RRYyWwSs,0.125
rose,RrYyWwss,RRYywwSS,RRYywwSs,0.125
rose,RrYyWwss,RRYywwSS,RrYyWwSs,0.125
rose,RrYyWwss,RRYywwSS,RrYywwSs,0.125
rose,RrYyWwss,RRYywwSS,RRYYWwSs,0.0625
rose,RrYyWwss,RRYywwSS,RRYYwwSs,0.0625
rose,RrYyWwss,RRYywwSS,RRyyWwSs,0.0625
rose,RrYyWwss,RRYywwSS,RRyywwSs,0.0625
rose,RrYyWwss,RRYywwSS,RrYYWwSs,0.0625
rose,RrYyWwss,RRYywwSS,RrYYwwSs,0.0625
rose,RrYyWwss,RRYywwSS,RryyWwSs,0.0625
rose,RrYyWwss,RRYywwSS,RryywwSs,0.0625
rose,RrYyWwSs,RRYywwSS,RRYyWwSS,0.0625
rose,RrYyWwSs,RRYywwSS,RRYyWwSs,0.0625
rose,RrYyWwSs,RRYywwSS,RRYywwSS,0.0625
rose,RrYyWwSs,RRYywwSS,RRYywwSs,0.0625
rose,RrYyWwSs,RRYywwSS,RrYyWwSS,0.0625
rose,RrYyWwSs,RRYywwSS,RrYyWwSs,0.0625
rose,RrYyWwSs,RRYywwSS,RrYywwSS,0.0625
rose,RrYyWwSs,RRYywwSS,RrYywwSs,0.0625
rose,RrYyWwSs,RRYywwSS,RRYYWwSS,0.03125
rose,RrYyWwSs,RRYywwSS,RRYYWwSs,0.03125
rose,RrYyWwSs,RRYywwSS,RRYYwwSS,0.03125
rose,RrYyWwSs,RRYywwSS,RRYYwwSs,0.03125
rose,RrYyWwSs,RRYywwSS,RRyyWwSS,0.03125
rose,RrYyWwSs,RRYywwSS,RRyyWwSs,0.03125
rose,RrYyWwSs,RRYywwSS,RRyywwSS,0.03125
rose,RrYyWwSs,RRYywwSS,RRyywwSs,0.03125
rose,RrYyWwSs,RRYywwSS,RrYYWwSS,0.03125
rose,RrYyWwSs,RRYywwSS,RrYYWwSs,0.03125
rose,RrYyWwSs,RRYywwSS,RrYYwwSS,0.03125
rose,RrYyWwSs,RRYywwSS,RrYYwwSs,0.03125
rose,RrYyWwSs,RRYywwSS,RryyWwSS,0.03125
rose,RrYyWwSs,RRYywwSS,RryyWwSs,0.03125
rose,RrYyWwSs,RRYywwSS,RryywwSS,0.03125
rose,RrYyWwSs,RRYywwSS,RryywwSs,0.03125
rose,RrYyWwSS,RRYywwSS,RRYyWwSS,0.125
rose,RrYyWwSS,RRYywwSS,RRYywwSS,0.125
rose,RrYyWwSS,RRYywwSS,RrYyWwSS,0.125
rose,RrYyWwSS,RRYywwSS,RrYywwSS,0.125
rose,RrYyWwSS,RRYywwSS,RRYYWwSS,0.0625
rose,RrYyWwSS,RRYywwSS,RRYYwwSS,0.0625
rose,RrYyWwSS,RRYywwSS,RRyyWwSS,0.0625
rose,RrYyWwSS,RRYywwSS,RRyywwSS,0.0625
rose,RrYyWwSS,RRYywwSS,RrYYWwSS,0.0625
rose,RrYyWwSS,RRYywwSS,RrYYwwSS,0.0625
rose,RrYyWwSS,RRYywwSS,RryyWwSS,0.0625
rose,RrYyWwSS,RRYywwSS,RryywwSS,0.0625
rose,RrYyWWss,RRYywwSS,RRYyWwSs,0.25
rose,RrYyWWss,RRYywwSS,RrYyWwSs,0.25
rose,RrYyWWss,RRYywwSS,RRYYWwSs,0.125
rose,RrYyWWss,RRYywwSS,RRyyWwSs,0.125
rose,RrYyWWss,RRYywwSS,RrYYWwSs,0.125
rose,RrYyWWss,RRYywwSS,RryyWwSs,0.125
rose,RrYyWWSs,RRYywwSS,RRYyWwSS,0.125
rose,RrYyWWSs,RRYywwSS,RRYyWwSs,0.125
rose,RrYyWWSs,RRYywwSS,RrYyWwSS,0.125
rose,RrYyWWSs,RRYywwSS,RrYyWwSs,0.125
rose,RrYyWWSs,RRYywwSS,RRYYWwSS,0.0625
rose,RrYyWWSs,RRYywwSS,RRYYWwSs,0.0625
rose,RrYyWWSs,RRYywwSS,RRyyWwSS,0.0625
rose,RrYyWWSs,RRYywwSS,RRyyWwSs,0.0625
rose,RrYyWWSs,RRYywwSS,RrYYWwSS,0.0625
rose,RrYyWWSs,RRYywwSS,RrYYWwSs,0.0625
rose,RrYyWWSs,RRYywwSS,RryyWwSS,0.0625
rose,RrYyWWSs,RRYywwSS,RryyWwSs,0.0625
rose,RrYyWWSS,RRYywwSS,RRYyWwSS,0.25
rose,RrYyWWSS,RRYywwSS,RrYyWwSS,0.25
rose,RrYyWWSS,RRYywwSS,RRYYWwSS,0.125
rose,RrYyWWSS,RRYywwSS,RRyyWwSS,0.125
rose,RrYyWWSS,RRYywwSS,RrYYWwSS,0.125
rose,RrYyWWSS,RRYywwSS,RryyWwSS,0.125
rose,RrYYwwss,RRYywwSS,RRYYwwSs,0.25
rose,RrYYwwss,RRYywwSS,RRYywwSs,0.25
rose,RrYYwwss,RRYywwSS,RrYYwwSs,0.25
rose,RrYYwwss,RRYywwSS,RrYywwSs,0.25
rose,RrYYwwSs,RRYywwSS,RRYYwwSS,0.125
rose,RrYYwwSs,RRYywwSS,RRYYwwSs,0.125
rose,RrYYwwSs,RRYywwSS,RRYywwSS,0.125
rose,RrYYwwSs,RRYywwSS,RRYywwSs,0.125
rose,RrYYwwSs,RRYywwSS,RrYYwwSS,0.125
rose,RrYYwwSs,RRYywwSS,RrYYwwSs,0.125
rose,RrYYwwSs,RRYywwSS,RrYywwSS,0.125
rose,RrYYwwSs,RRYywwSS,RrYywwSs,0.125
rose,RrYYwwSS,RRYywwSS,RRYYwwSS,0.25
rose,RrYYwwSS,RRYywwSS,RRYywwSS,0.25
rose,RrYYwwSS,RRYywwSS,RrYYwwSS,0.25
rose,RrYYwwSS,RRYywwSS,RrYywwSS,0.25
rose,RrYYWwss,RRYywwSS,RRYYWwSs,0.125
rose,RrYYWwss,RRYywwSS,RRYYwwSs,0.125
rose,RrYYWwss,RRYywwSS,RRYyWwSs,0.125
rose,RrYYWwss,RRYywwSS,RRYywwSs,0.125
rose,RrYYWwss,RRYywwSS,RrYYWwSs,0.125
rose,RrYYWwss,RRYywwSS,RrYYwwSs,0.125
rose,RrYYWwss,RRYywwSS,RrYyWwSs,0.125
rose,RrYYWwss,RRYywwSS,RrYywwSs,0.125
rose,RrYYWwSs,RRYywwSS,RRYYWwSS,0.0625
rose,RrYYWwSs,RRYywwSS,RRYYWwSs,0.0625
rose,RrYYWwSs,RRYywwSS,RRYYwwSS,0.0625
rose,RrYYWwSs,RRYywwSS,RRYYwwSs,0.0625
rose,RrYYWwSs,RRYywwSS,RRYyWwSS,0.0625
rose,RrYYWwSs,RRYywwSS,RRYyWwSs,0.0625
rose,RrYYWwSs,RRYywwSS,RRYywwSS,0.0625
rose,RrYYWwSs,RRYywwSS,RRYywwSs,0.0625
rose,RrYYWwSs,RRYywwSS,RrYYWwSS,0.0625
rose,RrYYWwSs,RRYywwSS,RrYYWwSs,0.0625
rose,RrYYWwSs,RRYywwSS,RrYYwwSS,0.0625
rose,RrYYWwSs,RRYywwSS,RrYYwwSs,0.0625
rose,RrYYWwSs,RRYywwSS,RrYyWwSS,0.0625
rose,RrYYWwSs,RRYywwSS,RrYyWwSs,0.0625
rose,RrYYWwSs,RRYywwSS,RrYywwSS,0.0625
rose,RrYYWwSs,RRYywwSS,RrYywwSs,0.0625
rose,RrYYWwSS,RRYywwSS,RRYYWwSS,0.125
rose,RrYYWwSS,RRYywwSS,RRYYwwSS,0.125
rose,RrYYWwSS,RRYywwSS,RRYyWwSS,0.125
rose,RrYYWwSS,RRYywwSS,RRYywwSS,0.125
rose,RrYYWwSS,RRYywwSS,RrYYWwSS,0.125
rose,RrYYWwSS,RRYywwSS,RrYYwwSS,0.125
rose,RrYYWwSS,RRYywwSS,RrYyWwSS,0.125
rose,RrYYWwSS,RRYywwSS,RrYywwSS,0.125
rose,RrYYWWss,RRYywwSS,RRYYWwSs,0.25
rose,RrYYWWss,RRYywwSS,RRYyWwSs,0.25
rose,RrYYWWss,RRYywwSS,RrYYWwSs,0.25
rose,RrYYWWss,RRYywwSS,RrYyWwSs,0.25
rose,RrYYWWSs,RRYywwSS,RRYYWwSS,0.125
rose,RrYYWWSs,RRYywwSS,RRYYWwSs,0.125
rose,RrYYWWSs,RRYywwSS,RRYyWwSS,0.125
rose,RrYYWWSs,RRYywwSS,RRYyWwSs,0.125
rose,RrYYWWSs,RRYywwSS,RrYYWwSS,0.125
rose,RrYYWWSs,RRYywwSS,RrYYWwSs,0.125
rose,RrYYWWSs,RRYywwSS,RrYyWwSS,0.125
rose,RrYYWWSs,RRYywwSS,RrYyWwSs,0.125
rose,RrYYWWSS,RRYywwSS,RRYYWwSS,0.25
rose,RrYYWWSS,RRYywwSS,RRYyWwSS,0.25
rose,RrYYWWSS,RRYywwSS,RrYYWwSS,0.25
rose,RrYYWWSS,RRYywwSS,RrYyWwSS,0.25
rose,RRyywwss,RRYywwSS,RRYywwSs,0.5
rose,RRyywwss,RRYywwSS,RRyywwSs,0.5
rose,RRyywwSs,RRYywwSS,RRYywwSS,0.25
rose,RRyywwSs,RRYywwSS,RRYywwSs,0.25
rose,RRyywwSs,RRYywwSS,RRyywwSS,0.25
rose,RRyywwSs,RRYywwSS,RRyywwSs,0.25
rose,RRyywwSS,RRYywwSS,RRYywwSS,0.5
rose,RRyywwSS,RRYywwSS,RRyywwSS,0.5
rose,RRyyWwss,RRYywwSS,RRYyWwSs,0.25
rose,RRyyWwss,RRYywwSS,RRYywwSs,0.25
rose,RRyyWwss,RRYywwSS,RRyyWwSs,0.25
rose,RRyyWwss,RRYywwSS,RRyywwSs,0.25
rose,RRyyWwSs,RRYywwSS,RRYyWwSS,0.125
rose,RRyyWwSs,RRYywwSS,RRYyWwSs,0.125
rose,RRyyWwSs,RRYywwSS,RRYywwSS,0.125
rose,RRyyWwSs,RRYywwSS,RRYywwSs,0.125
rose,RRyyWwSs,RRYywwSS,RRyyWwSS,0.125
rose,RRyyWwSs,RRYywwSS,RRyyWwSs,0.125
rose,RRyyWwSs,RRYywwSS,RRyywwSS,0.125
rose,RRyyWwSs,RRYywwSS,RRyywwSs,0.125
rose,RRyyWwSS,RRYywwSS,RRYyWwSS,0.25
rose,RRyyWwSS,RRYywwSS,RRYywwSS,0.25
rose,RRyyWwSS,RRYywwSS,RRyyWwSS,0.25
rose,RRyyWwSS,RRYywwSS,RRyywwSS,0.25
rose,RRyyWWss,RRYywwSS,RRYyWwSs,0.5
rose,RRyyWWss,RRYywwSS,RRyyWwSs,0.5
rose,RRyyWWSs,RRYywwSS,RRYyWwSS,0.25
rose,RRyyWWSs,RRYywwSS,RRYyWwSs,0.25
rose,RRyyWWSs,RRYywwSS,RRyyWwSS,0.25
rose,RRyyWWSs,RRYywwSS,RRyyWwSs,0.25
rose,RRyyWWSS,RRYywwSS,RRYyWwSS,0.5
rose,RRyyWWSS,RRYywwSS,RRyyWwSS,0.5
rose,RRYywwss,RRYywwSS,RRYywwSs,0.5
rose,RRYywwss,RRYywwSS,RRYYwwSs,0.25
rose,RRYywwss,RRYywwSS,RRyywwSs,0.25
rose,RRYywwSs,RRYywwSS,RRYywwSS,0.25
rose,RRYywwSs,RRYywwSS,RRYywwSs,0.25
rose,RRYywwSs,RRYywwSS,RRYYwwSS,0.125
rose,RRYywwSs,RRYywwSS,RRYYwwSs,0.125
rose,RRYywwSs,RRYywwSS,RRyywwSS,0.125
rose,RRYywwSs,RRYywwSS,RRyywwSs,0.125
rose,RRYywwSS,RRYywwSS,RRYywwSS,0.5
rose,RRYywwSS,RRYywwSS,RRYYwwSS,0.25
rose,RRYywwSS,RRYywwSS,RRyywwSS,0.25
rose,rryywwss,RRYyWwss,RrYyWwss,0.25
rose,rryywwss,RRYyWwss,RrYywwss,0.25
rose,rryywwss,RRYyWwss,RryyWwss,0.25
rose,rryywwss,RRYyWwss,Rryywwss,0.25
rose,rryywwSs,RRYyWwss,RrYyWwSs,0.125
rose,rryywwSs,RRYyWwss,RrYyWwss,0.125
rose,rryywwSs,RRYyWwss,RrYywwSs,0.125
rose,rryywwSs,RRYyWwss,RrYywwss,0.125
rose,rryywwSs,RRYyWwss,RryyWwSs,0.125
rose,rryywwSs,RRYyWwss,RryyWwss,0.125
rose,rryywwSs,RRYyWwss,RryywwSs,0.125
rose,rryywwSs,RRYyWwss,Rryywwss,0.125
rose,rryywwSS,RRYyWwss,RrYyWwSs,0.25
rose,rryywwSS,RRYyWwss,RrYywwSs,0.25
rose,rryywwSS,RRYyWwss,RryyWwSs,0.25
rose,rryywwSS,RRYyWwss,RryywwSs,0.25
rose,rryyWwss,RRYyWwss,RrYyWwss,0.25
rose,rryyWwss,RRYyWwss,RryyWwss,0.25
rose,rryyWwss,RRYyWwss,RrYyWWss,0.125
rose,rryyWwss,RRYyWwss,RrYywwss,0.125
rose,rryyWwss,RRYyWwss,RryyWWss,0.125
rose,rryyWwss,RRYyWwss,Rryywwss,0.125
rose,rryyWwSs,RRYyWwss,RrYyWwSs,0.125
rose,rryyWwSs,RRYyWwss,RrYyWwss,0.125
rose,rryyWwSs,RRYyWwss,RryyWwSs,0.125
rose,rryyWwSs,RRYyWwss,RryyWwss,0.125
rose,rryyWwSs,RRYyWwss,RrYyWWSs,0.0625
rose,rryyWwSs,RRYyWwss,RrYyWWss,0.0625
rose,rryyWwSs,RRYyWwss,RrYywwSs,0.0625
rose,rryyWwSs,RRYyWwss,RrYywwss,0.0625
rose,rryyWwSs,RRYyWwss,RryyWWSs,0.0625
rose,rryyWwSs,RRYyWwss,RryyWWss,0.0625
rose,rryyWwSs,RRYyWwss,RryywwSs,0.0625
rose,rryyWwSs,RRYyWwss,Rryywwss,0.0625
rose,rryyWwSS,RRYyWwss,RrYyWwSs,0.25
rose,rryyWwSS,RRYyWwss,RryyWwSs,0.25
rose,rryyWwSS,RRYyWwss,RrYyWWSs,0.125
rose,rryyWwSS,RRYyWwss,RrYywwSs,0.125
rose,rryyWwSS,RRYyWwss,RryyWWSs,0.125
rose,rryyWwSS,RRYyWwss,RryywwSs,0.125
rose,rryyWWss,RRYyWwss,RrYyWWss,0.25
rose,rryyWWss,RRYyWwss,RrYyWwss,0.25
rose,rryyWWss,RRYyWwss,RryyWWss,0.25
rose,rryyWWss,RRYyWwss,RryyWwss,0.25
rose,rryyWWSs,RRYyWwss,RrYyWWSs,0.125
rose,rryyWWSs,RRYyWwss,RrYyWWss,0.125
rose,rryyWWSs,RRYyWwss,RrYyWwSs,0.125
rose,rryyWWSs,RRYyWwss,RrYyWwss,0.125
rose,rryyWWSs,RRYyWwss,RryyWWSs,0.125
rose,rryyWWSs,RRYyWwss,RryyWWss,0.125
rose,rryyWWSs,RRYyWwss,RryyWwSs,0.125
rose,rryyWWSs,RRYyWwss,RryyWwss,0.125
rose,rryyWWSS,RRYyWwss,RrYyWWSs,0.25
rose,rryyWWSS,RRYyWwss,RrYyWwSs,0.25
rose,rryyWWSS,RRYyWwss,RryyWWSs,0.25
rose,rryyWWSS,RRYyWwss,RryyWwSs,0.25
rose,rrYywwss,RRYyWwss,RrYyWwss,0.25
rose,rrYywwss,RRYyWwss,RrYywwss,0.25
rose,rrYywwss,RRYyWwss,RrYYWwss,0.125
rose,rrYywwss,RRYyWwss,RrYYwwss,0.125
rose,rrYywwss,RRYyWwss,RryyWwss,0.125
rose,rrYywwss,RRYyWwss,Rryywwss,0.125
rose,rrYywwSs,RRYyWwss,RrYyWwSs,0.125
rose,rrYywwSs,RRYyWwss,RrYyWwss,0.125
rose,rrYywwSs,RRYyWwss,RrYywwSs,0.125
rose,rrYywwSs,RRYyWwss,RrYywwss,0.125
rose,rrYywwSs,RRYyWwss,RrYYWwSs,0.0625
rose,rrYywwSs,RRYyWwss,RrYYWwss,0.0625
rose,rrYywwSs,RRYyWwss,RrYYwwSs,0.0625
rose,rrYywwSs,RRYyWwss,RrYYwwss,0.0625
rose,rrYywwSs,RRYyWwss,RryyWwSs,0.0625
rose,rrYywwSs,RRYyWwss,RryyWwss,0.0625
rose,rrYywwSs,RRYyWwss,RryywwSs,0.0625
rose,rrYywwSs,RRYyWwss,Rryywwss,0.0625
rose,rrYywwSS,RRYyWwss,RrYyWwSs,0.25
rose,rrYywwSS,RRYyWwss,RrYywwSs,0.25
rose,rrYywwSS,RRYyWwss,RrYYWwSs,0.125
rose,rrYywwSS,RRYyWwss,RrYYwwSs,0.125
rose,rrYywwSS,RRYyWwss,RryyWwSs,0.125
rose,rrYywwSS,RRYyWwss,RryywwSs,0.125
rose,rrYyWwss,RRYyWwss,RrYyWwss,0.25
rose,rrYyWwss,RRYyWwss,RrYYWwss,0.125
rose,rrYyWwss,RRYyWwss,RrYyWWss,0.125
rose,rrYyWwss,RRYyWwss,RrYywwss,0.125
rose,rrYyWwss,RRYyWwss,RryyWwss,0.125
rose,rrYyWwss,RRYyWwss,RrYYWWss,0.0625
rose,rrYyWwss,RRYyWwss,RrYYwwss,0.0625
rose,rrYyWwss,RRYyWwss,RryyWWss,0.0625
rose,rrYyWwss,RRYyWwss,Rryywwss,0.0625
rose,rrYyWwSs,RRYyWwss,RrYyWwSs,0.125
rose,rrYyWwSs,RRYyWwss,RrYyWwss,0.125
rose,rrYyWwSs,RRYyWwss,RrYYWwSs,0.0625
rose,rrYyWwSs,RRYyWwss,RrYYWwss,0.0625
rose,rrYyWwSs,RRYyWwss,RrYyWWSs,0.0625
rose,rrYyWwSs,RRYyWwss,RrYyWWss,0.0625
rose,rrYyWwSs,RRYyWwss,RrYywwSs,0.0625
rose,rrYyWwSs,RRYyWwss,RrYywwss,0.0625
rose,rrYyWwSs,RRYyWwss,RryyWwSs,0.0625
rose,rrYyWwSs,RRYyWwss,RryyWwss,0.0625
rose,rrYyWwSs,RRYyWwss,RrYYWWSs,0.03125
rose,rrYyWwSs,RRYyWwss,RrYYWWss,0.03125
rose,rrYyWwSs,RRYyWwss,RrYYwwSs,0.03125
rose,rrYyWwSs,RRYyWwss,RrYYwwss,0.03125
rose,rrYyWwSs,RRYyWwss,RryyWWSs,0.03125
rose,rrYyWwSs,RRYyWwss,RryyWWss,0.03125
rose,rrYyWwSs,RRYyWwss,RryywwSs,0.03125
rose,rrYyWwSs,RRYyWwss,Rryywwss,0.03125
rose,rrYyWwSS,RRYyWwss,RrYyWwSs,0.25
rose,rrYyWwSS,RRYyWwss,RrYYWwSs,0.125
rose,rrYyWwSS,RRYyWwss,RrYyWWSs,0.125
rose,rrYyWwSS,RRYyWwss,RrYywwSs,0.125
rose,rrYyWwSS,RRYyWwss,RryyWwSs,0.125
rose,rrYyWwSS,RRYyWwss,RrYYWWSs,0.0625
rose,rrYyWwSS,RRYyWwss,RrYYwwSs,0.0625
rose,rrYyWwSS,RRYyWwss,RryyWWSs,0.0625
rose,rrYyWwSS,RRYyWwss,RryywwSs,0.0625
rose,rrYyWWss,RRYyWwss,RrYyWWss,0.25
rose,rrYyWWss,RRYyWwss,RrYyWwss,0.25
rose,rrYyWWss,RRYyWwss,RrYYWWss,0.125
